ISO3;ECONOMY_NAME;NUM;NAME;DATAYR;VALUE_SCREEN;SCORE;RANK
ARG;Argentina;IN.1.1.2;Government effectiveness*;2022;-0,282877296;36,59473526;84
ARG;Argentina;IN.1.2;Regulatory environment;;;26,78201713;103
ARG;Argentina;IN.1.2.1;Regulatory quality*;2022;-0,697565734;23,51259542;110
ARG;Argentina;IN.1.2.2;Rule of law*;2022;-0,480682313;30,05143885;93
ARG;Argentina;IN.1.3;Business environment;;;1,052496057;132
ARG;Argentina;IN.1.3.1;Policy stability for doing business†;2023;1,785171856;0;130
ARG;Argentina;IN.1.3.2;Entrepreneurship policies and culture†;2023;3,269954762;2,104992115;83
ARG;Argentina;IN.2;Human capital and research;;;33,9491095;55
ARG;Argentina;IN.2.1;Education;;;44,60629699;81
ARG;Argentina;IN.2.1.1;Expenditure on education, % GDP;2021;4,647600174;43,94646493;49
ARG;Argentina;IN.2.1.2;Government funding/pupil, secondary, % GDP/cap;2021;16,15197945;22,73430273;66
ARG;Argentina;IN.2.1.3;School life expectancy, years;2021;18,97950935;87,99500008;9
ARG;Argentina;IN.2.1.4;PISA scales in reading, maths and science;2022;394,8214709;23,7494202;66
ARG;Argentina;IN.2.1.5;Pupil–teacher ratio, secondary;;;;
ARG;Argentina;IN.2.2;Tertiary education;;;32,7039401;69
ARG;Argentina;IN.2.2.1;Tertiary enrolment, % gross;2021;107,130661;70,48504438;3
ARG;Argentina;IN.2.2.2;Graduates in science and engineering, %;2021;15,04236031;19,54908882;103
ARG;Argentina;IN.2.2.3;Tertiary inbound mobility, %;2021;3,156579971;8,077687105;63
ARG;Argentina;IN.2.3;Research and development (R&D);;;24,53709143;41
ARG;Argentina;IN.2.3.1;Researchers, FTE/mn pop.;2022;1271,827538;12,68130924;49
ARG;Argentina;IN.2.3.2;Gross expenditure on R&D, % GDP;2022;0,54804755;8,950795461;57
ARG;Argentina;IN.2.3.3;Global corporate R&D investors, top 3, mn USD;2023;67,70162939;40,6525633;40
ARG;Argentina;IN.2.3.4;QS university ranking, top 3*;2023;35,43333333;35,86369771;37
ARG;Argentina;IN.3;Infrastructure;;;36,70658031;77
ARG;Argentina;IN.3.1;Information and communication technologies (ICTs);;;76,3575877;53
ARG;Argentina;IN.3.1.1;ICT access*;2022;96,33126316;94,8650781;50
ARG;Argentina;IN.3.1.2;ICT use*;2022;74,93273644;67,73425867;88
ARG;Argentina;IN.3.1.3;Government's online service*;2022;0,8089;78,87931034;38
ARG;Argentina;IN.3.1.4;E-participation*;2022;0,6477;63,95170367;51
ARG;Argentina;IN.3.2;General infrastructure;;;17,92955943;103
ARG;Argentina;IN.3.2.1;Electricity output, GWh/mn pop.;2022;3132,691684;11,64112277;62
ARG;Argentina;IN.3.2.2;Logistics performance*;2023;2,8;31,81818182;71
ARG;Argentina;IN.3.2.3;Gross capital formation, % GDP;2023;17,23733333;10,32937371;116
ARG;Argentina;IN.3.3;Ecological sustainability;;;15,83259381;88
ARG;Argentina;IN.3.3.1;GDP/unit of energy use;2022;10,679;21,68415184;65
ARG;Argentina;IN.3.3.2;Low-carbon energy use, %;2022;13,29007222;15,86250407;79
ARG;Argentina;IN.3.3.3;ISO 14001 environment/bn PPP$ GDP;2022;1,279562877;9,951125512;63
ARG;Argentina;IN.4;Market sophistication;;;22,99544579;97
ARG;Argentina;IN.4.1;Credit;;;12,12943648;107
ARG;Argentina;IN.4.1.1;Finance for startups and scaleups†;2023;3,227425;21,31103898;76
ARG;Argentina;IN.4.1.2;Domestic credit to private sector, % GDP;2017;15,95849734;2,947833976;119
ARG;Argentina;IN.4.1.3;Loans from microfinance institutions, % GDP;;;;
ARG;Argentina;IN.4.2;Investment;;;3,513594273;94
ARG;Argentina;IN.4.2.1;Market capitalization, % GDP;2022;8,435750845;2,818722618;77
ARG;Argentina;IN.4.2.2;Venture capital (VC) investors, deals/bn PPP$ GDP;2023;0,029587155;1,607256475;78
ARG;Argentina;IN.4.2.3;VC recipients, deals/bn PPP$ GDP;2023;0,017096936;4,196655691;92
ARG;Argentina;IN.4.2.4;VC received, value, % GDP;2023;0,000451437;5,431742308;64
ARG;Argentina;IN.4.3;Trade, diversification and market scale;;;53,34330663;74
ARG;Argentina;IN.4.3.1;Applied tariff rate, weighted avg., %;2022;5,81458046;54,2249365;102
ARG;Argentina;IN.4.3.2;Domestic industry diversification;2022;0,154029244;81,37272739;60
ARG;Argentina;IN.4.3.3;Domestic market scale, bn PPP$;2023;1239,52;24,43225599;29
ARG;Argentina;IN.5;Business sophistication;;;27,72522453;60
ARG;Argentina;IN.5.1;Knowledge workers;;;31,70887066;68
ARG;Argentina;IN.5.1.1;Knowledge-intensive employment, %;2022;18,33893477;25,39631963;83
ARG;Argentina;IN.5.1.2;Firms offering formal training, %;2017;40,2;52,00573066;36
ARG;Argentina;IN.5.1.3;GERD performed by business, % GDP;2022;0,215904781;5,199092951;52
ARG;Argentina;IN.5.1.4;GERD financed by business, %;2022;20,64616427;25,53966338;69
ARG;Argentina;IN.5.1.5;Females employed w/advanced degrees, %;2022;15,45441658;50,4035467;49
ARG;Argentina;IN.5.2;Innovation linkages;;;17,56322174;95
ARG;Argentina;IN.5.2.1;Public research–industry co-publications, %;2023;1,431703746;14,58282438;68
ARG;Argentina;IN.5.2.2;University–industry R&D collaboration†;2023;3,545034309;37,02175845;84
ARG;Argentina;IN.5.2.3;State of cluster development†;2023;3,514618048;31,52484106;104
ARG;Argentina;IN.5.2.4;Joint venture/strategic alliance deals/bn PPP$ GDP;2023;0,007861321;3,388546538;90
ARG;Argentina;IN.5.2.5;Patent families/bn PPP$ GDP;2020;0,05510033;1,298138264;69
ARG;Argentina;IN.5.3;Knowledge absorption;;;33,9035812;45
ARG;Argentina;IN.5.3.1;Intellectual property payments, % total trade;2022;1,811699278;41,3300989;13
ARG;Argentina;IN.5.3.2;High-tech imports, % total trade;2022;11,46207167;38,53264549;25
ARG;Argentina;IN.5.3.3;ICT services imports, % total trade;2022;2,159879282;44,4263081;26
ARG;Argentina;IN.5.3.4;FDI net inflows, % GDP;2022;1,707448459;31,63135803;82
ARG;Argentina;IN.5.3.5;Research talent, % in businesses;2022;11,49649004;13,59749548;61
ARG;Argentina;OUT;Innovation outputs;;;24,23189487;59
ARG;Argentina;OUT.6;Knowledge and technology outputs;;;18,5603874;77
ARG;Argentina;OUT.6.1;Knowledge creation;;;13,2330341;71
ARG;Argentina;OUT.6.1.1;Patents by origin/bn PPP$ GDP;2022;0,362094275;7,277313614;86
ARG;Argentina;OUT.6.1.2;PCT patents by origin/bn PPP$ GDP;;;;
ARG;Argentina;OUT.6.1.3;Utility models by origin/bn PPP$ GDP;2022;0,139455228;4,290896131;47
ARG;Argentina;OUT.6.1.4;Scientific and technical articles/bn PPP$ GDP;2023;6,976087518;13,7043522;90
ARG;Argentina;OUT.6.1.5;Citable documents H-index;2023;568;27,65957447;36
ARG;Argentina;OUT.6.2;Knowledge impact;;;24,86253104;67
ARG;Argentina;OUT.6.2.1;Labor productivity growth, %;2023;-1,862933658;29,3593819;127
ARG;Argentina;OUT.6.2.2;Unicorn valuation, % GDP;2024;0,387272793;7,863704592;41
ARG;Argentina;OUT.6.2.3;Software spending, % GDP;2023;0,271471062;27,07981138;41
ARG;Argentina;OUT.6.2.4;High-tech manufacturing, %;2022;29,4824464;35,14722628;41
ARG;Argentina;OUT.6.3;Knowledge diffusion;;;17,58559707;67
ARG;Argentina;OUT.6.3.1;Intellectual property receipts, % total trade;2022;0,273837452;8,352867284;38
ARG;Argentina;OUT.6.3.2;Production and export complexity;2021;-0,19786197;38,05588719;73
ARG;Argentina;OUT.6.3.3;High-tech exports, % total trade;2022;0,730537358;2,77152659;84
ARG;Argentina;OUT.6.3.4;ICT services exports, % total trade;2022;2,771038372;23,00607147;46
ARG;Argentina;OUT.6.3.5;ISO 9001 quality/bn PPP$ GDP;2022;5,632033926;15,74163281;52
ARG;Argentina;OUT.7;Creative outputs;;;29,90340234;54
ARG;Argentina;OUT.7.1;Intangible assets;;;36,00608983;44
ARG;Argentina;OUT.7.1.1;Intangible asset intensity, top 15, %;2023;59,03939537;83,23568115;34
ARG;Argentina;OUT.7.1.2;Trademarks by origin/bn PPP$ GDP;2022;59,60039145;44,24108338;25
ARG;Argentina;OUT.7.1.3;Global brand value, top 5,000, % GDP;2024;1,444778851;5,958332935;51
ARG;Argentina;OUT.7.1.4;Industrial designs by origin/bn PPP$ GDP;2022;1,141738705;10,58926186;54
ARG;Argentina;OUT.7.2;Creative goods and services;;;17,78601973;59
ARG;Argentina;OUT.7.2.1;Cultural and creative services exports, % total trade;2022;1,022109064;28,72891479;28
ARG;Argentina;OUT.7.2.2;National feature films/mn pop. 15–69;2022;6,253142523;38,57736977;19
ARG;Argentina;OUT.7.2.3;Entertainment and media market/th pop. 15–69;2023;0,130053972;3,308273443;50
ARG;Argentina;OUT.7.2.4;Creative goods exports, % total trade;2022;0,04239377;0,529520916;113
ARG;Argentina;OUT.7.3;Online creativity;;;29,81540996;53
ARG;Argentina;OUT.7.3.1;Top-level domains (TLDs)/th pop. 15–69;2023;30,0678812;4,149858398;60
ARG;Argentina;OUT.7.3.2;GitHub commits/mn pop. 15–69;2023;907549,5544;17,33805608;47
ARG;Argentina;OUT.7.3.3;Mobile app creation/bn PPP$ GDP;2023;255577,2407;67,9583154;59
ARM;Armenia;5;Global Innovation Index;;;29,01877167;63
ARM;Armenia;IN;Innovation inputs;;;31,05441138;79
ARM;Armenia;IN.1;Institutions;;;44,13851629;77
ARM;Armenia;IN.1.1;Institutional environment;;;45,88794857;81
ARM;Armenia;IN.1.1.1;Operational stability for businesses*;2023;2,35;56;83
ARM;Armenia;IN.1.1.2;Government effectiveness*;2022;-0,314229518;35,77589715;89
ARM;Armenia;IN.1.2;Regulatory environment;;;40,16835626;70
ARM;Armenia;IN.1.2.1;Regulatory quality*;2022;-0,019078802;41,33426467;74
ARM;Armenia;IN.1.2.2;Rule of law*;2022;-0,168567225;39,00244784;75
ARM;Armenia;IN.1.3;Business environment;;;46,35924404;65
ARM;Armenia;IN.1.3.1;Policy stability for doing business†;2023;3,824586538;44,38992805;76
ARM;Armenia;IN.1.3.2;Entrepreneurship policies and culture†;2019;5,022936508;48,32856003;31
ARM;Armenia;IN.2;Human capital and research;;;25,22225487;89
ARM;Armenia;IN.2.1;Education;;;42,78712665;87
ARM;Armenia;IN.2.1.1;Expenditure on education, % GDP;2022;2,49326992;16,48527623;114
ARM;Armenia;IN.2.1.2;Government funding/pupil, secondary, % GDP/cap;2022;12,1698904;13,92056708;81
ARM;Armenia;IN.2.1.3;School life expectancy, years;2022;14,40561008;55,21839827;63
ARM;Armenia;IN.2.1.4;PISA scales in reading, maths and science;;;;
ARM;Armenia;IN.2.1.5;Pupil–teacher ratio, secondary;2022;11,56342333;85,52426503;47
ARM;Armenia;IN.2.2;Tertiary education;;;29,01028941;75
ARM;Armenia;IN.2.2.1;Tertiary enrolment, % gross;2022;59,80644989;38,05560102;56
ARM;Armenia;IN.2.2.2;Graduates in science and engineering, %;2022;18,39043045;30,24199672;89
ARM;Armenia;IN.2.2.3;Tertiary inbound mobility, %;2022;7,255589962;18,73327048;39
ARM;Armenia;IN.2.3;Research and development (R&D);;;3,869348547;81
ARM;Armenia;IN.2.3.1;Researchers, FTE/mn pop.;2022;1219,93327;12,1578997;50
ARM;Armenia;IN.2.3.2;Gross expenditure on R&D, % GDP;2022;0,20966;3,319494484;85
ARM;Armenia;IN.2.3.3;Global corporate R&D investors, top 3, mn USD;2023;0;0;41
ARM;Armenia;IN.2.3.4;QS university ranking, top 3*;2023;0;0;75
ARM;Armenia;IN.3;Infrastructure;;;36,24857657;79
ARM;Armenia;IN.3.1;Information and communication technologies (ICTs);;;73,81121625;61
ARM;Armenia;IN.3.1.1;ICT access*;2022;91,63189474;88,2876399;71
ARM;Armenia;IN.3.1.2;ICT use*;2022;85,00419403;80,69790125;50
ARM;Armenia;IN.3.1.3;Government's online service*;2022;0,7221;69,28603006;63
ARM;Armenia;IN.3.1.4;E-participation*;2022;0,5795;56,97329377;64
ARM;Armenia;IN.3.2;General infrastructure;;;17,77164524;104
ARM;Armenia;IN.3.2.1;Electricity output, GWh/mn pop.;2021;2823,360803;10,48108743;67
ARM;Armenia;IN.3.2.2;Logistics performance*;2023;2,5;18,18181818;89
ARM;Armenia;IN.3.2.3;Gross capital formation, % GDP;2023;21,87133333;24,65203012;87
ARM;Armenia;IN.3.3;Ecological sustainability;;;17,16286821;82
ARM;Armenia;IN.3.3.1;GDP/unit of energy use;2021;9,433;18,5266839;80
ARM;Armenia;IN.3.3.2;Low-carbon energy use, %;2022;27,10157288;32,35833308;45
ARM;Armenia;IN.3.3.3;ISO 14001 environment/bn PPP$ GDP;2022;0,132789529;0,603587642;126
ARM;Armenia;IN.4;Market sophistication;;;26,96164371;83
ARM;Armenia;IN.4.1;Credit;;;27,76352271;64
ARM;Armenia;IN.4.1.1;Finance for startups and scaleups†;2019;3,76875;32,91742354;61
ARM;Armenia;IN.4.1.2;Domestic credit to private sector, % GDP;2022;52,5539286;17,29035913;63
ARM;Armenia;IN.4.1.3;Loans from microfinance institutions, % GDP;2022;3,018433505;33,08278547;13
ARM;Armenia;IN.4.2;Investment;;;5,051432582;78
ARM;Armenia;IN.4.2.1;Market capitalization, % GDP;2022;0,573576352;0,119252147;84
ARM;Armenia;IN.4.2.2;Venture capital (VC) investors, deals/bn PPP$ GDP;2023;0,045549793;2,591860843;70
ARM;Armenia;IN.4.2.3;VC recipients, deals/bn PPP$ GDP;2023;0,061707167;16,98359015;46
ARM;Armenia;IN.4.2.4;VC received, value, % GDP;2023;0,000042472;0,511027188;91
ARM;Armenia;IN.4.3;Trade, diversification and market scale;;;48,06997582;83
ARM;Armenia;IN.4.3.1;Applied tariff rate, weighted avg., %;2022;3,666064516;71,13904654;87
ARM;Armenia;IN.4.3.2;Domestic industry diversification;2021;0,199563525;72,02038523;76
ARM;Armenia;IN.4.3.3;Domestic market scale, bn PPP$;2023;58,497;1,0504957;106
ARM;Armenia;IN.5;Business sophistication;;;22,70106547;85
ARM;Armenia;IN.5.1;Knowledge workers;;;33,44557695;61
ARM;Armenia;IN.5.1.1;Knowledge-intensive employment, %;2021;18,67983582;25,95165355;81
ARM;Armenia;IN.5.1.2;Firms offering formal training, %;2020;27,5;33,81088825;59
ARM;Armenia;IN.5.1.3;GERD performed by business, % GDP;;;;
ARM;Armenia;IN.5.1.4;GERD financed by business, %;2018;16,68838;20,64381558;73
ARM;Armenia;IN.5.1.5;Females employed w/advanced degrees, %;2021;16,3569413;53,37595042;44
ARM;Armenia;IN.5.2;Innovation linkages;;;15,39114783;106
ARM;Armenia;IN.5.2.1;Public research–industry co-publications, %;2023;1,514554242;15,51185475;63
ARM;Armenia;IN.5.2.2;University–industry R&D collaboration†;2023;3,150016654;25,7387322;104
ARM;Armenia;IN.5.2.3;State of cluster development†;2023;3,522442019;31,82246474;101
ARM;Armenia;IN.5.2.4;Joint venture/strategic alliance deals/bn PPP$ GDP;2021;0,007619048;3,279511064;92
ARM;Armenia;IN.5.2.5;Patent families/bn PPP$ GDP;2020;0,025241052;0,60317641;81
ARM;Armenia;IN.5.3;Knowledge absorption;;;19,26647162;97
ARM;Armenia;IN.5.3.1;Intellectual property payments, % total trade;2022;0;0;121
ARM;Armenia;IN.5.3.2;High-tech imports, % total trade;2022;9,814578419;32,8724325;41
ARM;Armenia;IN.5.3.3;ICT services imports, % total trade;2022;0,527190197;10,63732804;108
ARM;Armenia;IN.5.3.4;FDI net inflows, % GDP;2022;2,739470106;33,55612594;54
ARM;Armenia;IN.5.3.5;Research talent, % in businesses;;;;
ARM;Armenia;OUT;Innovation outputs;;;26,98313195;55
ARM;Armenia;OUT.6;Knowledge and technology outputs;;;21,91587183;60
ARM;Armenia;OUT.6.1;Knowledge creation;;;19,40593944;57
ARM;Armenia;OUT.6.1.1;Patents by origin/bn PPP$ GDP;2022;0,398368586;7,897533308;81
ARM;Armenia;OUT.6.1.2;PCT patents by origin/bn PPP$ GDP;2023;0,068379575;1,488918684;68
ARM;Armenia;OUT.6.1.3;Utility models by origin/bn PPP$ GDP;2022;1,536564545;47,27853504;11
ARM;Armenia;OUT.6.1.4;Scientific and technical articles/bn PPP$ GDP;2023;14,70160863;30,41790165;45
ARM;Armenia;OUT.6.1.5;Citable documents H-index;2023;235;9,946808511;76
ARM;Armenia;OUT.6.2;Knowledge impact;;;24,11381925;69
ARM;Armenia;OUT.6.2.1;Labor productivity growth, %;2023;3,532764363;72,41048798;8
ARM;Armenia;OUT.6.2.2;Unicorn valuation, % GDP;2024;0;0;49
ARM;Armenia;OUT.6.2.3;Software spending, % GDP;2023;0,195664046;19,38771725;75
ARM;Armenia;OUT.6.2.4;High-tech manufacturing, %;2021;4,812814395;4,657071783;98
ARM;Armenia;OUT.6.3;Knowledge diffusion;;;22,22785679;53
ARM;Armenia;OUT.6.3.1;Intellectual property receipts, % total trade;2022;0;0;116
ARM;Armenia;OUT.6.3.2;Production and export complexity;2021;-0,5198076;29,95546734;89
ARM;Armenia;OUT.6.3.3;High-tech exports, % total trade;2022;5,023813371;19,10369282;38
ARM;Armenia;OUT.6.3.4;ICT services exports, % total trade;2022;7,207235867;60,47799512;8
ARM;Armenia;OUT.6.3.5;ISO 9001 quality/bn PPP$ GDP;2022;0,663947643;1,602128662;121
ARM;Armenia;OUT.7;Creative outputs;;;32,05039208;46
ARM;Armenia;OUT.7.1;Intangible assets;;;33,46991621;52
ARM;Armenia;OUT.7.1.1;Intangible asset intensity, top 15, %;;;;
ARM;Armenia;OUT.7.1.2;Trademarks by origin/bn PPP$ GDP;2022;107,9768567;80,88040118;7
ARM;Armenia;OUT.7.1.3;Global brand value, top 5,000, % GDP;2024;0;0;75
ARM;Armenia;OUT.7.1.4;Industrial designs by origin/bn PPP$ GDP;2022;2,105662525;19,52934744;40
ARM;Armenia;OUT.7.2;Creative goods and services;;;25,45602033;45
ARM;Armenia;OUT.7.2.1;Cultural and creative services exports, % total trade;2022;0,401349828;11,25101032;61
ARM;Armenia;OUT.7.2.2;National feature films/mn pop. 15–69;;;;
ARM;Armenia;OUT.7.2.3;Entertainment and media market/th pop. 15–69;;;;
ARM;Armenia;OUT.7.2.4;Creative goods exports, % total trade;2022;3,164167154;39,66103033;16
ARM;Armenia;OUT.7.3;Online creativity;;;35,80571558;41
ARM;Armenia;OUT.7.3.1;Top-level domains (TLDs)/th pop. 15–69;2023;30,08447226;4,152156496;59
ARM;Armenia;OUT.7.3.2;GitHub commits/mn pop. 15–69;2023;1614171,321;30,88599311;36
ARM;Armenia;OUT.7.3.3;Mobile app creation/bn PPP$ GDP;2023;574489,3425;72,37899713;36
AUS;Australia;6;Global Innovation Index;;;48,096089;23
AUS;Australia;IN;Innovation inputs;;;58,59928852;18
AUS;Australia;IN.1;Institutions;;;76,9557473;15
AUS;Australia;IN.1.1;Institutional environment;;;83,95648078;14
AUS;Australia;IN.1.1.1;Operational stability for businesses*;2023;1,3;84;12
AUS;Australia;IN.1.1.2;Government effectiveness*;2022;1,528874636;83,91296155;14
AUS;Australia;IN.1.2;Regulatory environment;;;89,37596273;6
AUS;Australia;IN.1.2.1;Regulatory quality*;2022;1,894893289;91,60815493;2
AUS;Australia;IN.1.2.2;Rule of law*;2022;1,510085225;87,14377054;16
AUS;Australia;IN.1.3;Business environment;;;57,5347984;36
AUS;Australia;IN.1.3.1;Policy stability for doing business†;2023;5,021242247;70,43635268;26
AUS;Australia;IN.1.3.2;Entrepreneurship policies and culture†;2019;4,882795414;44,63324412;36
AUS;Australia;IN.2;Human capital and research;;;58,70183293;10
AUS;Australia;IN.2.1;Education;;;61,71404255;31
AUS;Australia;IN.2.1.1;Expenditure on education, % GDP;2022;5,206776527;51,07427058;37
AUS;Australia;IN.2.1.2;Government funding/pupil, secondary, % GDP/cap;2020;19,24478912;29,57975662;55
AUS;Australia;IN.2.1.3;School life expectancy, years;2022;20,65477943;100;1
AUS;Australia;IN.2.1.4;PISA scales in reading, maths and science;2022;497,3786876;66,20214299;10
AUS;Australia;IN.2.1.5;Pupil–teacher ratio, secondary;;;;
AUS;Australia;IN.2.2;Tertiary education;;;54,08763901;8
AUS;Australia;IN.2.2.1;Tertiary enrolment, % gross;2022;106,2407608;69,87523034;4
AUS;Australia;IN.2.2.2;Graduates in science and engineering, %;2022;19,14706993;32,65851607;84
AUS;Australia;IN.2.2.3;Tertiary inbound mobility, %;2022;23,02597046;59,72917064;6
AUS;Australia;IN.2.3;Research and development (R&D);;;60,30381723;15
AUS;Australia;IN.2.3.1;Researchers, FTE/mn pop.;;;;
AUS;Australia;IN.2.3.2;Gross expenditure on R&D, % GDP;2021;1,6608371;27,46936353;23
AUS;Australia;IN.2.3.3;Global corporate R&D investors, top 3, mn USD;2023;890,227591;65,28419342;19
AUS;Australia;IN.2.3.4;QS university ranking, top 3*;2023;87,1;88,15789474;3
AUS;Australia;IN.3;Infrastructure;;;55,41294302;15
AUS;Australia;IN.3.1;Information and communication technologies (ICTs);;;95,2223852;5
AUS;Australia;IN.3.1.1;ICT access*;2022;99,885;99,83904105;14
AUS;Australia;IN.3.1.2;ICT use*;2022;91,50795309;89,06932189;21
AUS;Australia;IN.3.1.3;Government's online service*;2022;0,938;93,14765694;7
AUS;Australia;IN.3.1.4;E-participation*;2022;0,9886;98,83352092;2
AUS;Australia;IN.3.2;General infrastructure;;;47,03445129;24
AUS;Australia;IN.3.2.1;Electricity output, GWh/mn pop.;2022;10417,75658;38,96116504;14
AUS;Australia;IN.3.2.2;Logistics performance*;2023;3,7;72,72727273;18
AUS;Australia;IN.3.2.3;Gross capital formation, % GDP;2023;23,41233333;29,41491609;71
AUS;Australia;IN.3.3;Ecological sustainability;;;23,98199256;52
AUS;Australia;IN.3.3.1;GDP/unit of energy use;2022;9,654;19,08671633;74
AUS;Australia;IN.3.3.2;Low-carbon energy use, %;2022;14,37459097;17,157804;75
AUS;Australia;IN.3.3.3;ISO 14001 environment/bn PPP$ GDP;2022;4,438661528;35,70145735;24
AUS;Australia;IN.4;Market sophistication;;;53,76802726;20
AUS;Australia;IN.4.1;Credit;;;54,8771766;16
AUS;Australia;IN.4.1.1;Finance for startups and scaleups†;2019;5,059895833;60,60048837;28
AUS;Australia;IN.4.1.2;Domestic credit to private sector, % GDP;2022;133,8547261;49,15386483;11
AUS;Australia;IN.4.1.3;Loans from microfinance institutions, % GDP;;;;
AUS;Australia;IN.4.2;Investment;;;33,08187904;24
AUS;Australia;IN.4.2.1;Market capitalization, % GDP;2022;116,5253335;39,93118265;12
AUS;Australia;IN.4.2.2;Venture capital (VC) investors, deals/bn PPP$ GDP;2023;0,328830438;18,60844505;21
AUS;Australia;IN.4.2.3;VC recipients, deals/bn PPP$ GDP;2023;0,164852971;46,54897466;19
AUS;Australia;IN.4.2.4;VC received, value, % GDP;2023;0,002263852;27,23891382;30
AUS;Australia;IN.4.3;Trade, diversification and market scale;;;73,34502613;17
AUS;Australia;IN.4.3.1;Applied tariff rate, weighted avg., %;2022;0,603600101;95,24818116;7
AUS;Australia;IN.4.3.2;Domestic industry diversification;2022;0,107853585;90,85680278;33
AUS;Australia;IN.4.3.3;Domestic market scale, bn PPP$;2023;1719,26;33,93009445;20
